{'username': 'annakochukova', 'id': 544230870, 'access_hash': 7153779943472097211, 'name': 'Anna Kochukova', 'user_phone': '', 'online_at': '2022-06-11 07:27:39+00:00', 'photos_id': 2337453788579866537, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Adel_yaa', 'id': 640423453, 'access_hash': -6796798528255851211, 'name': 'Аделя', 'user_phone': '', 'online_at': '2022-06-11 14:58:40+00:00', 'photos_id': 2750597786682632126, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'elena_korotkikh', 'id': 661070690, 'access_hash': 1636767716699620291, 'name': 'Elena Korotkikh', 'user_phone': '', 'online_at': '2022-06-11 11:04:23+00:00', 'photos_id': 2839276994350393257, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'IrinaEnikeeva', 'id': 827342944, 'access_hash': 6072239180792638004, 'name': 'Ирина Еникеева Краснодар', 'user_phone': '', 'online_at': '2022-06-11 14:38:39+00:00', 'photos_id': 3553410887512598446, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'NataSlyfox', 'id': 828554597, 'access_hash': 298130959184908784, 'name': 'NataSlyfox', 'user_phone': '', 'online_at': '2022-06-11 11:44:33+00:00', 'photos_id': 3558614897521698740, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Guzel_Talipova', 'id': 832725900, 'access_hash': -2827648059225814916, 'name': 'Гузель', 'user_phone': '', 'online_at': '2022-06-11 12:58:54+00:00', 'photos_id': 3576530507488405418, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'bochkaaaaaa', 'id': 936787109, 'access_hash': -1465501787833876131, 'name': 'Мария Бочкарева', 'user_phone': '79618945557', 'online_at': '2022-06-11 11:31:44+00:00', 'photos_id': 4023469996925626286, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'ekaterinakulikova_psy', 'id': 975564415, 'access_hash': -889284546241560464, 'name': 'Екатерина Куликова', 'user_phone': '', 'online_at': '2022-06-11 11:51:57+00:00', 'photos_id': 4190017258022610859, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'VikaQween', 'id': 1595942395, 'access_hash': 5060504997423866013, 'name': 'Victoriya', 'user_phone': '', 'online_at': '2022-06-11 13:19:42+00:00', 'photos_id': 5258499477956835260, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Anna2MM', 'id': 1928067547, 'access_hash': 883979591240913692, 'name': 'Анна', 'user_phone': '', 'online_at': '2022-06-11 14:21:41+00:00', 'photos_id': '', 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Daryaatrofimova', 'id': 197093626, 'access_hash': 8977392846420794918, 'name': 'Дарья Трофимова', 'user_phone': '', 'online_at': '2022-06-11 12:02:40+00:00', 'photos_id': 846510678376295065, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Muzheva_Natalya', 'id': 300467226, 'access_hash': -6752570530397754911, 'name': 'Мужева Наталья', 'user_phone': '79111636433', 'online_at': '2022-06-11 14:01:19+00:00', 'photos_id': 1290496909646079916, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'AlisaDino', 'id': 377817740, 'access_hash': 8852958195492856328, 'name': 'Алиса Погорелова', 'user_phone': '', 'online_at': '2022-06-11 14:14:52+00:00', 'photos_id': 1622714837604870062, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Marina_Maltceva_PSY', 'id': 524248556, 'access_hash': 5252511722819384912, 'name': 'Марина Мальцева', 'user_phone': '', 'online_at': '2022-06-11 14:22:56+00:00', 'photos_id': 2251630403451463593, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'IrynaIra', 'id': 580742701, 'access_hash': -5895000834406567705, 'name': 'Ирина', 'user_phone': '', 'online_at': '2022-06-11 13:56:27+00:00', 'photos_id': 2494270908641945517, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'kochkina_olla_coach', 'id': 644231446, 'access_hash': -1997814704889081191, 'name': 'Olga Kochkina', 'user_phone': '', 'online_at': '2022-06-11 12:34:13+00:00', 'photos_id': 2766952992081029037, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Ruzilyona', 'id': 689458396, 'access_hash': 7588892673992285641, 'name': 'Ruzilya Karimova', 'user_phone': '', 'online_at': '2022-06-11 06:48:07+00:00', 'photos_id': 2961201263228856237, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Angella_Sharipova', 'id': 779977344, 'access_hash': -5002832530207870468, 'name': 'obnimatel', 'user_phone': '', 'online_at': '2022-06-11 10:50:05+00:00', 'photos_id': 3349977184557180847, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'OlgaANTR', 'id': 914127143, 'access_hash': -3323454085600373281, 'name': 'Ольга', 'user_phone': '', 'online_at': '', 'photos_id': '', 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Tatiana_Erofeev', 'id': 1321233854, 'access_hash': 1409697911977776999, 'name': 'Татьяна Ерофеева', 'user_phone': '', 'online_at': '2022-06-10 14:34:12+00:00', 'photos_id': 5449845910285693053, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'EDubovich', 'id': 1389774814, 'access_hash': -8420304079667769639, 'name': 'Elena', 'user_phone': '', 'online_at': '', 'photos_id': 5255949955305158095, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'natazavidovskaya', 'id': 5315715178, 'access_hash': -3560025525636177202, 'name': 'Надя Завидовская', 'user_phone': '', 'online_at': '2022-06-11 04:07:53+00:00', 'photos_id': 5192770647078583749, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'tatyanaboyko_psy', 'id': 411230116, 'access_hash': 9159984322353507, 'name': 'Татьяна Бойко', 'user_phone': '', 'online_at': '2022-06-11 11:48:07+00:00', 'photos_id': 1766219899806525355, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'bazenova', 'id': 925895305, 'access_hash': -2506994195490370426, 'name': 'Kseniya', 'user_phone': '', 'online_at': '2022-06-11 13:23:07+00:00', 'photos_id': 3976690054951184298, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'FsjulllC', 'id': 1029428246, 'access_hash': 5569611072610374979, 'name': 'Юлия', 'user_phone': '', 'online_at': '2022-06-11 09:48:33+00:00', 'photos_id': '', 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'ariart2', 'id': 1064242622, 'access_hash': -8040665022560990417, 'name': 'Svetlana Z', 'user_phone': '', 'online_at': '2022-06-11 07:55:29+00:00', 'photos_id': 4570887256955529132, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'psychologistTatya', 'id': 1308661904, 'access_hash': -3877209453083073086, 'name': 'Taty', 'user_phone': '', 'online_at': '2022-06-11 05:27:14+00:00', 'photos_id': 5424797218633789587, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'MarinaTFM', 'id': 1401630297, 'access_hash': 296786490685350829, 'name': 'Марина', 'user_phone': '', 'online_at': '2022-06-11 07:30:46+00:00', 'photos_id': 5447131052867959365, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'psycholog_worldwide', 'id': 157796078, 'access_hash': 8194734957615399281, 'name': 'Кристина Кулишова', 'user_phone': '79629324455', 'online_at': '2022-06-11 09:56:08+00:00', 'photos_id': 677728994903304114, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'NastyaKunitsina', 'id': 971863201, 'access_hash': -8066596366145222879, 'name': 'Nastya Kunitsina', 'user_phone': '', 'online_at': '2022-06-11 10:13:08+00:00', 'photos_id': 4174120664937113513, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'psy_valenti', 'id': 1143820443, 'access_hash': 1837733299611363748, 'name': 'Валентина Уварова', 'user_phone': '', 'online_at': '2022-06-11 14:24:59+00:00', 'photos_id': 5327805969348013844, 'target_groups': 'https://t.me/psyhelp_on'}   User не является взаимным контактом.
{'username': 'yulshashkina', 'id': 5399289386, 'access_hash': -6281086602442254709, 'name': 'Юля Шашкина', 'user_phone': '', 'online_at': '2022-06-11 03:49:08+00:00', 'photos_id': 5190903788003769780, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'HappyGoMakki', 'id': 293223219, 'access_hash': -9076598968388758799, 'name': 'Александр Горев', 'user_phone': '', 'online_at': '2022-06-11 12:13:15+00:00', 'photos_id': '', 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'dakrasnov', 'id': 320973361, 'access_hash': -3229362509616674757, 'name': 'Danil Krasnov', 'user_phone': '', 'online_at': '2022-06-11 14:59:04+00:00', 'photos_id': 1378570088838440876, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'X_Zlata', 'id': 444937091, 'access_hash': 7786629751683228190, 'name': 'Zlata', 'user_phone': '', 'online_at': '2022-06-11 13:29:50+00:00', 'photos_id': '', 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Nataproforientolog', 'id': 567862779, 'access_hash': -106990083910428563, 'name': 'Наталья Короткова', 'user_phone': '', 'online_at': '2022-06-11 14:25:53+00:00', 'photos_id': 2438952064876914603, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Dunaevskaya_Marina', 'id': 648102294, 'access_hash': -3691137353429402676, 'name': 'marina vd', 'user_phone': '', 'online_at': '2022-06-11 10:05:18+00:00', 'photos_id': 2783578157648816042, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'ekaterina_psyhosomatika', 'id': 679420867, 'access_hash': 4992007505299303050, 'name': 'Ekaterina Arustamian', 'user_phone': '', 'online_at': '', 'photos_id': 2918090404441204650, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Yulia_Agnimira', 'id': 875239768, 'access_hash': 473659054981227011, 'name': 'Yulia Agnimira', 'user_phone': '', 'online_at': '2022-06-11 08:34:17+00:00', 'photos_id': 3759126180174866352, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'parfyonova_psyholog', 'id': 990192991, 'access_hash': 9143858006822574963, 'name': 'Елена Парфёнова', 'user_phone': '', 'online_at': '2022-06-11 14:52:54+00:00', 'photos_id': 4252846513529661353, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'ekaterina_yastrebinskaya', 'id': 1085045827, 'access_hash': -4727530115122289672, 'name': 'Екатерина Ястребинская', 'user_phone': '', 'online_at': '', 'photos_id': 5273742802221644408, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'soboleva_lelya', 'id': 1492667218, 'access_hash': -7398062104729595968, 'name': 'ПСИХОЛОГ Соболева Ольга', 'user_phone': '', 'online_at': '2022-06-11 13:53:28+00:00', 'photos_id': 5384552254083808417, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'artem_piskarev', 'id': 183296111, 'access_hash': 8101224644075724262, 'name': 'Артём', 'user_phone': '', 'online_at': '2022-06-11 14:58:14+00:00', 'photos_id': 787250802685224923, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'mahito888', 'id': 274841785, 'access_hash': 3441235155638452076, 'name': 'Mikhail Makhitko', 'user_phone': '', 'online_at': '', 'photos_id': 1180436478605502386, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Lena_Shapka', 'id': 335592049, 'access_hash': 8598515369784867522, 'name': '🌼 Elena Datsko 🌼', 'user_phone': '', 'online_at': '2022-06-10 19:07:20+00:00', 'photos_id': 1441356875708868524, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'vk0606', 'id': 382114342, 'access_hash': 6269418702149677699, 'name': 'Valery', 'user_phone': '', 'online_at': '2022-06-11 12:07:31+00:00', 'photos_id': 1641168602678798255, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Julia_Asretova', 'id': 488689567, 'access_hash': -8689810440193381279, 'name': 'Юлия Асретова', 'user_phone': '', 'online_at': '2022-06-11 00:18:28+00:00', 'photos_id': 2098905708617639857, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'maria_tsilina', 'id': 534946470, 'access_hash': -8284957369701645108, 'name': 'Мария', 'user_phone': '', 'online_at': '2022-06-11 13:55:33+00:00', 'photos_id': 2297577594216884139, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'dinara_bobrovskaya', 'id': 536495508, 'access_hash': 6287732853852142459, 'name': 'Dinara Bobrovskaya', 'user_phone': '', 'online_at': '2022-06-11 14:44:58+00:00', 'photos_id': 2304230661767145389, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Gubar_E', 'id': 544630755, 'access_hash': -5636979671673497321, 'name': 'Елена ГУБАРЬ', 'user_phone': '', 'online_at': '2022-06-11 14:50:04+00:00', 'photos_id': 2339171281577027502, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'VeneraKarsakbayeva', 'id': 610719724, 'access_hash': 4551268438373010588, 'name': 'Venera Karsakbayeva', 'user_phone': '', 'online_at': '2022-06-11 06:59:13+00:00', 'photos_id': 2623021242058385322, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'JustKsuu', 'id': 886220659, 'access_hash': -1592251755414427932, 'name': 'Ксения', 'user_phone': '', 'online_at': '2022-06-11 07:27:48+00:00', 'photos_id': '', 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'ElenaMolod', 'id': 1322733211, 'access_hash': -3088728423534820841, 'name': 'Елена Молодикова', 'user_phone': '', 'online_at': '2022-06-11 11:18:29+00:00', 'photos_id': 5235729953650225464, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'shakable_2033', 'id': 1723576142, 'access_hash': 6817957241448062280, 'name': 'Marketa Robbin', 'user_phone': '', 'online_at': '2022-06-09 10:05:02+00:00', 'photos_id': '', 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'saffew', 'id': 1930391811, 'access_hash': -4317086773424611639, 'name': 'Ирина', 'user_phone': '', 'online_at': '2022-06-02 15:33:52+00:00', 'photos_id': '', 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'juliaetto', 'id': 2047659066, 'access_hash': -2695594167357715294, 'name': 'Юлия', 'user_phone': '', 'online_at': '2022-06-11 11:46:28+00:00', 'photos_id': 5231304921859603529, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Larisa_Achkanova', 'id': 50408, 'access_hash': 6470093747473979068, 'name': 'Larisa Achkanova', 'user_phone': '', 'online_at': '2022-06-11 14:54:47+00:00', 'photos_id': 216501167695957, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'VarvarinaNa', 'id': 635861466, 'access_hash': 4238987782562418748, 'name': 'Nadezhda Varvarina', 'user_phone': '', 'online_at': '2022-06-11 14:46:27+00:00', 'photos_id': 2731004201712854965, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'Catharinegarden', 'id': 817617581, 'access_hash': 6389160487827321717, 'name': 'Екатерина Николаева', 'user_phone': '', 'online_at': '2022-06-11 08:10:58+00:00', 'photos_id': 3511640771485869994, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'VasilisaVysotskaya', 'id': 1236755543, 'access_hash': 6559585915532158720, 'name': 'Василиса Высоцкая', 'user_phone': '', 'online_at': '2022-06-11 14:54:11+00:00', 'photos_id': 5217566687279300051, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'dashacherkashinaa', 'id': 506727932, 'access_hash': 4957287647144173994, 'name': 'Dasha Cherkashina', 'user_phone': '', 'online_at': '2022-06-11 11:04:27+00:00', 'photos_id': 2176379896365950890, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'ElenaRyndinaPsy', 'id': 760141133, 'access_hash': 59955085118194868, 'name': 'Елена Рындина', 'user_phone': '', 'online_at': '2022-06-11 12:13:47+00:00', 'photos_id': '', 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'ankashum', 'id': 848207422, 'access_hash': 1660420492854028352, 'name': 'Anna Chebotareva', 'user_phone': '', 'online_at': '2022-06-11 06:15:50+00:00', 'photos_id': 3643023138170709937, 'target_groups': 'https://t.me/psyhelp_on'}
{'username': 'yuliya_avtogarant21', 'id': 939087523, 'access_hash': -2087522569297620611, 'name': 'Юлия', 'user_phone': '', 'online_at': '2022-06-11 09:43:38+00:00', 'photos_id': 4033350199822886827, 'target_groups': 'https://t.me/psyhelp_on'}
